start job on SBATCH:c24 size7 run555 max_process:/max_trial:1000 Tue Jul 7 08:15:01 PDT 2020
SLURM_JOB_ID:1728679 SLURM_JOB_NAME:product SLURM_JOB_DIR:/rhome/wzeng002/Documents/GitHub/concatenation
note:[n_low=7, n_high=7, k_low=1, k_high=1 sub_mode=], sub_mode_A:2, sub_mode_B:4, na_input:7, n_low:7, n_high=7, data_folder:data/random4/trial555, num_core=, log_file:log/product555-size7.log status_file:
start: id_Gax=1000,	 id_Gax_MAX=1023,	 Gax_row=2
560000, 0% finished. total: 86192656, remaining time:110.15 min
570000, 0% finished. total: 86192656, remaining time:112.418 min
580000, 0% finished. total: 86192656, remaining time:113.036 min
590000, 0% finished. total: 86192656, remaining time:114.168 min
600000, 0% finished. total: 86192656, remaining time:112.322 min
610000, 0% finished. total: 86192656, remaining time:115.947 min
620000, 0% finished. total: 86192656, remaining time:119.846 min
630000, 0% finished. total: 86192656, remaining time:121.511 min
640000, 0% finished. total: 86192656, remaining time:121.832 min
650000, 0% finished. total: 86192656, remaining time:120.921 min
660000, 0% finished. total: 86192656, remaining time:119.654 min
670000, 0% finished. total: 86192656, remaining time:121.775 min
680000, 0% finished. total: 86192656, remaining time:120.092 min
690000, 0% finished. total: 86192656, remaining time:123.724 min
700000, 0% finished. total: 86192656, remaining time:127.158 min
710000, 0% finished. total: 86192656, remaining time:130.298 min
720000, 0% finished. total: 86192656, remaining time:129.095 min
730000, 0% finished. total: 86192656, remaining time:131.05 min
740000, 0% finished. total: 86192656, remaining time:130.662 min
750000, 0% finished. total: 86192656, remaining time:132.541 min
760000, 0% finished. total: 86192656, remaining time:130.895 min
770000, 0% finished. total: 86192656, remaining time:131.149 min
780000, 0% finished. total: 86192656, remaining time:130.248 min
790000, 0% finished. total: 86192656, remaining time:133.561 min
800000, 0% finished. total: 86192656, remaining time:131.895 min
810000, 0% finished. total: 86192656, remaining time:132.385 min
820000, 0% finished. total: 86192656, remaining time:133.688 min
830000, 0% finished. total: 86192656, remaining time:137.119 min
840000, 0% finished. total: 86192656, remaining time:138.715 min
850000, 0% finished. total: 86192656, remaining time:138.892 min
860000, 0% finished. total: 86192656, remaining time:137.34 min
870000, 1% finished. total: 86192656, remaining time:140.626 min
880000, 1% finished. total: 86192656, remaining time:139.654 min
890000, 1% finished. total: 86192656, remaining time:140.251 min
900000, 1% finished. total: 86192656, remaining time:141.399 min
910000, 1% finished. total: 86192656, remaining time:143.854 min
920000, 1% finished. total: 86192656, remaining time:143.154 min
930000, 1% finished. total: 86192656, remaining time:142.202 min
940000, 1% finished. total: 86192656, remaining time:144.922 min
950000, 1% finished. total: 86192656, remaining time:145.321 min
960000, 1% finished. total: 86192656, remaining time:146.692 min
970000, 1% finished. total: 86192656, remaining time:149.673 min
980000, 1% finished. total: 86192656, remaining time:148.375 min
990000, 1% finished. total: 86192656, remaining time:148.613 min
1000000, 1% finished. total: 86192656, remaining time:150.24 min
1010000, 1% finished. total: 86192656, remaining time:153.463 min
1020000, 1% finished. total: 86192656, remaining time:152.027 min
1030000, 1% finished. total: 86192656, remaining time:152.368 min
1040000, 1% finished. total: 86192656, remaining time:152.508 min
1050000, 1% finished. total: 86192656, remaining time:152.147 min
1060000, 1% finished. total: 86192656, remaining time:153.353 min
1070000, 1% finished. total: 86192656, remaining time:153.834 min
1080000, 1% finished. total: 86192656, remaining time:154.317 min
1090000, 1% finished. total: 86192656, remaining time:155.82 min
1100000, 1% finished. total: 86192656, remaining time:156.565 min
1110000, 1% finished. total: 86192656, remaining time:157.638 min
1120000, 1% finished. total: 86192656, remaining time:158.198 min
1130000, 1% finished. total: 86192656, remaining time:159.351 min
1140000, 1% finished. total: 86192656, remaining time:160.096 min
1150000, 1% finished. total: 86192656, remaining time:161.418 min
1160000, 1% finished. total: 86192656, remaining time:160.774 min
1170000, 1% finished. total: 86192656, remaining time:159.582 min
1180000, 1% finished. total: 86192656, remaining time:159.196 min
1190000, 1% finished. total: 86192656, remaining time:157.88 min
1200000, 1% finished. total: 86192656, remaining time:158.821 min
1210000, 1% finished. total: 86192656, remaining time:157.684 min
1220000, 1% finished. total: 86192656, remaining time:160.447 min
1230000, 1% finished. total: 86192656, remaining time:159.81 min
1240000, 1% finished. total: 86192656, remaining time:158.855 min
1250000, 1% finished. total: 86192656, remaining time:159.754 min
1260000, 1% finished. total: 86192656, remaining time:159.957 min
1270000, 1% finished. total: 86192656, remaining time:159.953 min
1280000, 1% finished. total: 86192656, remaining time:162.509 min
1290000, 1% finished. total: 86192656, remaining time:161.5 min
1300000, 1% finished. total: 86192656, remaining time:162.77 min
1310000, 1% finished. total: 86192656, remaining time:163.245 min
1320000, 1% finished. total: 86192656, remaining time:162.647 min
1330000, 1% finished. total: 86192656, remaining time:163.672 min
1340000, 1% finished. total: 86192656, remaining time:164.029 min
1350000, 1% finished. total: 86192656, remaining time:167.2 min
1360000, 1% finished. total: 86192656, remaining time:167.386 min
1370000, 1% finished. total: 86192656, remaining time:169.366 min
1380000, 1% finished. total: 86192656, remaining time:168.378 min
1390000, 1% finished. total: 86192656, remaining time:168.428 min
1400000, 1% finished. total: 86192656, remaining time:167.343 min
1410000, 1% finished. total: 86192656, remaining time:167.726 min
1420000, 1% finished. total: 86192656, remaining time:167.299 min
1430000, 1% finished. total: 86192656, remaining time:166.919 min
1440000, 1% finished. total: 86192656, remaining time:167.713 min
1450000, 1% finished. total: 86192656, remaining time:166.852 min
1460000, 1% finished. total: 86192656, remaining time:167.653 min
1470000, 1% finished. total: 86192656, remaining time:170.698 min
1480000, 1% finished. total: 86192656, remaining time:169.528 min
1490000, 1% finished. total: 86192656, remaining time:168.989 min
1500000, 1% finished. total: 86192656, remaining time:170.022 min
1510000, 1% finished. total: 86192656, remaining time:170.265 min
1520000, 1% finished. total: 86192656, remaining time:170.665 min
1530000, 1% finished. total: 86192656, remaining time:169.923 min
1540000, 1% finished. total: 86192656, remaining time:170.95 min
1550000, 1% finished. total: 86192656, remaining time:173.578 min
1560000, 1% finished. total: 86192656, remaining time:173.377 min
1570000, 1% finished. total: 86192656, remaining time:173.627 min
1580000, 1% finished. total: 86192656, remaining time:175.644 min
1590000, 1% finished. total: 86192656, remaining time:175.191 min
1600000, 1% finished. total: 86192656, remaining time:176.63 min
1610000, 1% finished. total: 86192656, remaining time:176.451 min
1620000, 1% finished. total: 86192656, remaining time:177.995 min
1630000, 1% finished. total: 86192656, remaining time:177.211 min
1640000, 1% finished. total: 86192656, remaining time:177.305 min
1650000, 1% finished. total: 86192656, remaining time:179.57 min
1660000, 1% finished. total: 86192656, remaining time:179.203 min
1670000, 1% finished. total: 86192656, remaining time:180.244 min
1680000, 1% finished. total: 86192656, remaining time:180.585 min
1690000, 1% finished. total: 86192656, remaining time:179.953 min
1700000, 1% finished. total: 86192656, remaining time:182.175 min
1710000, 1% finished. total: 86192656, remaining time:181.418 min
1720000, 1% finished. total: 86192656, remaining time:180.783 min
1730000, 2% finished. total: 86192656, remaining time:182.012 min
1740000, 2% finished. total: 86192656, remaining time:180.993 min
1750000, 2% finished. total: 86192656, remaining time:179.952 min
1760000, 2% finished. total: 86192656, remaining time:180.529 min
1770000, 2% finished. total: 86192656, remaining time:180.268 min
1780000, 2% finished. total: 86192656, remaining time:182.033 min
1790000, 2% finished. total: 86192656, remaining time:181.517 min
1800000, 2% finished. total: 86192656, remaining time:184.18 min
1810000, 2% finished. total: 86192656, remaining time:184.169 min
1820000, 2% finished. total: 86192656, remaining time:185.226 min
1830000, 2% finished. total: 86192656, remaining time:184.694 min
1840000, 2% finished. total: 86192656, remaining time:184.167 min
1850000, 2% finished. total: 86192656, remaining time:185.461 min
1860000, 2% finished. total: 86192656, remaining time:185.961 min
1870000, 2% finished. total: 86192656, remaining time:187.331 min
1880000, 2% finished. total: 86192656, remaining time:187.263 min
1890000, 2% finished. total: 86192656, remaining time:187.169 min
1900000, 2% finished. total: 86192656, remaining time:186.305 min
1910000, 2% finished. total: 86192656, remaining time:186.165 min
1920000, 2% finished. total: 86192656, remaining time:185.422 min
1930000, 2% finished. total: 86192656, remaining time:185.669 min
1940000, 2% finished. total: 86192656, remaining time:186.094 min
1950000, 2% finished. total: 86192656, remaining time:186.59 min
1960000, 2% finished. total: 86192656, remaining time:187.483 min
1970000, 2% finished. total: 86192656, remaining time:187.243 min
1980000, 2% finished. total: 86192656, remaining time:186.408 min
1990000, 2% finished. total: 86192656, remaining time:187.5 min
2000000, 2% finished. total: 86192656, remaining time:188.433 min
2010000, 2% finished. total: 86192656, remaining time:189.946 min
2020000, 2% finished. total: 86192656, remaining time:189.448 min
2030000, 2% finished. total: 86192656, remaining time:188.607 min
2040000, 2% finished. total: 86192656, remaining time:188.396 min
2050000, 2% finished. total: 86192656, remaining time:188.314 min
2060000, 2% finished. total: 86192656, remaining time:188.58 min
2070000, 2% finished. total: 86192656, remaining time:188.682 min
2080000, 2% finished. total: 86192656, remaining time:188.451 min
2090000, 2% finished. total: 86192656, remaining time:187.924 min
2100000, 2% finished. total: 86192656, remaining time:188.214 min
2110000, 2% finished. total: 86192656, remaining time:187.629 min
2120000, 2% finished. total: 86192656, remaining time:187.331 min
2130000, 2% finished. total: 86192656, remaining time:187.841 min
2140000, 2% finished. total: 86192656, remaining time:190.88 min
2150000, 2% finished. total: 86192656, remaining time:190.049 min
2160000, 2% finished. total: 86192656, remaining time:189.858 min
2170000, 2% finished. total: 86192656, remaining time:189.651 min
2180000, 2% finished. total: 86192656, remaining time:191.04 min
2190000, 2% finished. total: 86192656, remaining time:190.294 min
2200000, 2% finished. total: 86192656, remaining time:191.264 min
2210000, 2% finished. total: 86192656, remaining time:190.748 min
2220000, 2% finished. total: 86192656, remaining time:191.511 min
2230000, 2% finished. total: 86192656, remaining time:190.985 min
2240000, 2% finished. total: 86192656, remaining time:193.374 min
2250000, 2% finished. total: 86192656, remaining time:192.855 min
2260000, 2% finished. total: 86192656, remaining time:195.003 min
2270000, 2% finished. total: 86192656, remaining time:194.184 min
2280000, 2% finished. total: 86192656, remaining time:194.207 min
2290000, 2% finished. total: 86192656, remaining time:193.687 min
2300000, 2% finished. total: 86192656, remaining time:194.484 min
2310000, 2% finished. total: 86192656, remaining time:195.562 min
2320000, 2% finished. total: 86192656, remaining time:196.423 min
2330000, 2% finished. total: 86192656, remaining time:196.071 min
2340000, 2% finished. total: 86192656, remaining time:196.794 min
2350000, 2% finished. total: 86192656, remaining time:195.984 min
2360000, 2% finished. total: 86192656, remaining time:196.518 min
2370000, 2% finished. total: 86192656, remaining time:196.314 min
2380000, 2% finished. total: 86192656, remaining time:197.133 min
2390000, 2% finished. total: 86192656, remaining time:196.401 min
2400000, 2% finished. total: 86192656, remaining time:195.811 min
2410000, 2% finished. total: 86192656, remaining time:194.999 min
2420000, 2% finished. total: 86192656, remaining time:195.968 min
2430000, 2% finished. total: 86192656, remaining time:195.618 min
2440000, 2% finished. total: 86192656, remaining time:195.672 min
2450000, 2% finished. total: 86192656, remaining time:195.003 min
2460000, 2% finished. total: 86192656, remaining time:197 min
2470000, 2% finished. total: 86192656, remaining time:196.253 min
2480000, 2% finished. total: 86192656, remaining time:195.932 min
2490000, 2% finished. total: 86192656, remaining time:195.479 min
2500000, 2% finished. total: 86192656, remaining time:198.158 min
2510000, 2% finished. total: 86192656, remaining time:199.129 min
2520000, 2% finished. total: 86192656, remaining time:198.331 min
2530000, 2% finished. total: 86192656, remaining time:198.145 min
2540000, 2% finished. total: 86192656, remaining time:197.505 min
2550000, 2% finished. total: 86192656, remaining time:197.832 min
2560000, 2% finished. total: 86192656, remaining time:197.913 min
2570000, 2% finished. total: 86192656, remaining time:198.405 min
2580000, 2% finished. total: 86192656, remaining time:199.171 min
2590000, 3% finished. total: 86192656, remaining time:198.691 min
2600000, 3% finished. total: 86192656, remaining time:198.063 min
2610000, 3% finished. total: 86192656, remaining time:199.816 min
2620000, 3% finished. total: 86192656, remaining time:199.815 min
2630000, 3% finished. total: 86192656, remaining time:200.224 min
2640000, 3% finished. total: 86192656, remaining time:200.079 min
2650000, 3% finished. total: 86192656, remaining time:200.337 min
2660000, 3% finished. total: 86192656, remaining time:200.364 min
2670000, 3% finished. total: 86192656, remaining time:201.361 min
2680000, 3% finished. total: 86192656, remaining time:202.246 min
2690000, 3% finished. total: 86192656, remaining time:202.064 min
2700000, 3% finished. total: 86192656, remaining time:201.579 min
2710000, 3% finished. total: 86192656, remaining time:201.553 min
2720000, 3% finished. total: 86192656, remaining time:201.994 min
2730000, 3% finished. total: 86192656, remaining time:201.825 min
2740000, 3% finished. total: 86192656, remaining time:201.37 min
2750000, 3% finished. total: 86192656, remaining time:201.613 min
2760000, 3% finished. total: 86192656, remaining time:201.769 min
2770000, 3% finished. total: 86192656, remaining time:202.344 min
2780000, 3% finished. total: 86192656, remaining time:201.649 min
2790000, 3% finished. total: 86192656, remaining time:201.02 min
2800000, 3% finished. total: 86192656, remaining time:200.552 min
2810000, 3% finished. total: 86192656, remaining time:202.471 min
2820000, 3% finished. total: 86192656, remaining time:202.38 min
2830000, 3% finished. total: 86192656, remaining time:203.329 min
2840000, 3% finished. total: 86192656, remaining time:203.034 min
2850000, 3% finished. total: 86192656, remaining time:203.421 min
2860000, 3% finished. total: 86192656, remaining time:202.895 min
2870000, 3% finished. total: 86192656, remaining time:204.054 min
2880000, 3% finished. total: 86192656, remaining time:204.713 min
2890000, 3% finished. total: 86192656, remaining time:204.007 min
2900000, 3% finished. total: 86192656, remaining time:204.241 min
2910000, 3% finished. total: 86192656, remaining time:206.019 min
2920000, 3% finished. total: 86192656, remaining time:207.976 min
2930000, 3% finished. total: 86192656, remaining time:207.752 min
2940000, 3% finished. total: 86192656, remaining time:207.312 min
2950000, 3% finished. total: 86192656, remaining time:206.712 min
2960000, 3% finished. total: 86192656, remaining time:206.21 min
2970000, 3% finished. total: 86192656, remaining time:206.695 min
2980000, 3% finished. total: 86192656, remaining time:207.993 min
2990000, 3% finished. total: 86192656, remaining time:208.168 min
3000000, 3% finished. total: 86192656, remaining time:209.499 min
3010000, 3% finished. total: 86192656, remaining time:209.24 min
3020000, 3% finished. total: 86192656, remaining time:209.525 min
3030000, 3% finished. total: 86192656, remaining time:209.303 min
3040000, 3% finished. total: 86192656, remaining time:208.985 min
3050000, 3% finished. total: 86192656, remaining time:208.543 min
3060000, 3% finished. total: 86192656, remaining time:208.234 min
3070000, 3% finished. total: 86192656, remaining time:208.478 min
3080000, 3% finished. total: 86192656, remaining time:208.684 min
3090000, 3% finished. total: 86192656, remaining time:208.668 min
3100000, 3% finished. total: 86192656, remaining time:209.948 min
3110000, 3% finished. total: 86192656, remaining time:209.693 min
3120000, 3% finished. total: 86192656, remaining time:210.034 min
3130000, 3% finished. total: 86192656, remaining time:210.895 min
3140000, 3% finished. total: 86192656, remaining time:210.513 min
3150000, 3% finished. total: 86192656, remaining time:210.392 min
3160000, 3% finished. total: 86192656, remaining time:210.956 min
3170000, 3% finished. total: 86192656, remaining time:210.461 min
3180000, 3% finished. total: 86192656, remaining time:210.888 min
3190000, 3% finished. total: 86192656, remaining time:211.789 min
3200000, 3% finished. total: 86192656, remaining time:211.811 min
3210000, 3% finished. total: 86192656, remaining time:211.9 min
3220000, 3% finished. total: 86192656, remaining time:211.491 min
3230000, 3% finished. total: 86192656, remaining time:211.629 min
3240000, 3% finished. total: 86192656, remaining time:211.219 min
3250000, 3% finished. total: 86192656, remaining time:211.311 min
3260000, 3% finished. total: 86192656, remaining time:211.868 min
3270000, 3% finished. total: 86192656, remaining time:211.461 min
3280000, 3% finished. total: 86192656, remaining time:213.287 min
3290000, 3% finished. total: 86192656, remaining time:212.948 min
3300000, 3% finished. total: 86192656, remaining time:214.498 min
3310000, 3% finished. total: 86192656, remaining time:214.007 min
3320000, 3% finished. total: 86192656, remaining time:214.203 min
3330000, 3% finished. total: 86192656, remaining time:213.643 min
3340000, 3% finished. total: 86192656, remaining time:213.013 min
3350000, 3% finished. total: 86192656, remaining time:212.579 min
3360000, 3% finished. total: 86192656, remaining time:212.48 min
3370000, 3% finished. total: 86192656, remaining time:212.117 min
3380000, 3% finished. total: 86192656, remaining time:212.231 min
3390000, 3% finished. total: 86192656, remaining time:212.055 min
3400000, 3% finished. total: 86192656, remaining time:211.987 min
3410000, 3% finished. total: 86192656, remaining time:214.142 min
3420000, 3% finished. total: 86192656, remaining time:213.787 min
3430000, 3% finished. total: 86192656, remaining time:214.554 min
3440000, 3% finished. total: 86192656, remaining time:214.534 min
3450000, 4% finished. total: 86192656, remaining time:214.906 min
3460000, 4% finished. total: 86192656, remaining time:215.248 min
3470000, 4% finished. total: 86192656, remaining time:214.929 min
3480000, 4% finished. total: 86192656, remaining time:214.308 min
3490000, 4% finished. total: 86192656, remaining time:215.54 min
3500000, 4% finished. total: 86192656, remaining time:214.91 min
3510000, 4% finished. total: 86192656, remaining time:215.235 min
3520000, 4% finished. total: 86192656, remaining time:215.255 min
3530000, 4% finished. total: 86192656, remaining time:216.105 min
3540000, 4% finished. total: 86192656, remaining time:215.533 min
3550000, 4% finished. total: 86192656, remaining time:215.386 min
3560000, 4% finished. total: 86192656, remaining time:216.632 min
3570000, 4% finished. total: 86192656, remaining time:216.692 min
3580000, 4% finished. total: 86192656, remaining time:216.617 min
3590000, 4% finished. total: 86192656, remaining time:216.972 min
3600000, 4% finished. total: 86192656, remaining time:216.953 min
3610000, 4% finished. total: 86192656, remaining time:217.152 min
3620000, 4% finished. total: 86192656, remaining time:216.732 min
3630000, 4% finished. total: 86192656, remaining time:217.942 min
3640000, 4% finished. total: 86192656, remaining time:218.306 min
3650000, 4% finished. total: 86192656, remaining time:217.901 min
3660000, 4% finished. total: 86192656, remaining time:218.256 min
3670000, 4% finished. total: 86192656, remaining time:217.676 min
3680000, 4% finished. total: 86192656, remaining time:217.845 min
3690000, 4% finished. total: 86192656, remaining time:218.398 min
3700000, 4% finished. total: 86192656, remaining time:218.557 min
3710000, 4% finished. total: 86192656, remaining time:218.557 min
3720000, 4% finished. total: 86192656, remaining time:218.17 min
3730000, 4% finished. total: 86192656, remaining time:218.021 min
3740000, 4% finished. total: 86192656, remaining time:218.462 min
3750000, 4% finished. total: 86192656, remaining time:219.026 min
3760000, 4% finished. total: 86192656, remaining time:218.656 min
3770000, 4% finished. total: 86192656, remaining time:218.969 min
3780000, 4% finished. total: 86192656, remaining time:218.6 min
3790000, 4% finished. total: 86192656, remaining time:218.437 min
3800000, 4% finished. total: 86192656, remaining time:218.996 min
3810000, 4% finished. total: 86192656, remaining time:219.26 min
3820000, 4% finished. total: 86192656, remaining time:219.595 min
3830000, 4% finished. total: 86192656, remaining time:219.838 min
3840000, 4% finished. total: 86192656, remaining time:219.364 min
3850000, 4% finished. total: 86192656, remaining time:220.691 min
3860000, 4% finished. total: 86192656, remaining time:220.197 min
3870000, 4% finished. total: 86192656, remaining time:219.967 min
3880000, 4% finished. total: 86192656, remaining time:221.194 min
3890000, 4% finished. total: 86192656, remaining time:220.62 min
3900000, 4% finished. total: 86192656, remaining time:220.939 min
3910000, 4% finished. total: 86192656, remaining time:220.527 min
3920000, 4% finished. total: 86192656, remaining time:220.781 min
3930000, 4% finished. total: 86192656, remaining time:222.27 min
3940000, 4% finished. total: 86192656, remaining time:221.772 min
3950000, 4% finished. total: 86192656, remaining time:222.027 min
3960000, 4% finished. total: 86192656, remaining time:222.631 min
3970000, 4% finished. total: 86192656, remaining time:222.275 min
3980000, 4% finished. total: 86192656, remaining time:221.998 min
3990000, 4% finished. total: 86192656, remaining time:221.707 min
4000000, 4% finished. total: 86192656, remaining time:222.567 min
4010000, 4% finished. total: 86192656, remaining time:222.392 min
4020000, 4% finished. total: 86192656, remaining time:221.858 min
4030000, 4% finished. total: 86192656, remaining time:222.369 min
4040000, 4% finished. total: 86192656, remaining time:222.425 min
4050000, 4% finished. total: 86192656, remaining time:221.88 min
4060000, 4% finished. total: 86192656, remaining time:222.442 min
4070000, 4% finished. total: 86192656, remaining time:222.303 min
4080000, 4% finished. total: 86192656, remaining time:222.017 min
4090000, 4% finished. total: 86192656, remaining time:221.588 min
4100000, 4% finished. total: 86192656, remaining time:221.232 min
4110000, 4% finished. total: 86192656, remaining time:220.719 min
4120000, 4% finished. total: 86192656, remaining time:221.237 min
4130000, 4% finished. total: 86192656, remaining time:221.133 min
4140000, 4% finished. total: 86192656, remaining time:221.784 min
4150000, 4% finished. total: 86192656, remaining time:221.378 min
4160000, 4% finished. total: 86192656, remaining time:221.62 min
4170000, 4% finished. total: 86192656, remaining time:221.167 min
4180000, 4% finished. total: 86192656, remaining time:222.167 min
4190000, 4% finished. total: 86192656, remaining time:221.743 min
4200000, 4% finished. total: 86192656, remaining time:221.605 min
4210000, 4% finished. total: 86192656, remaining time:221.533 min
4220000, 4% finished. total: 86192656, remaining time:222.409 min
4230000, 4% finished. total: 86192656, remaining time:222.103 min
4240000, 4% finished. total: 86192656, remaining time:222.427 min
4250000, 4% finished. total: 86192656, remaining time:224.681 min
4260000, 4% finished. total: 86192656, remaining time:224.179 min
4270000, 4% finished. total: 86192656, remaining time:223.912 min
4280000, 4% finished. total: 86192656, remaining time:223.429 min
4290000, 4% finished. total: 86192656, remaining time:222.921 min
4300000, 4% finished. total: 86192656, remaining time:223.748 min
4310000, 5% finished. total: 86192656, remaining time:224.457 min
4320000, 5% finished. total: 86192656, remaining time:224.956 min
4330000, 5% finished. total: 86192656, remaining time:226.16 min
4340000, 5% finished. total: 86192656, remaining time:225.689 min
4350000, 5% finished. total: 86192656, remaining time:225.242 min
4360000, 5% finished. total: 86192656, remaining time:225.2 min
4370000, 5% finished. total: 86192656, remaining time:224.831 min
4380000, 5% finished. total: 86192656, remaining time:225.561 min
4390000, 5% finished. total: 86192656, remaining time:227.282 min
4400000, 5% finished. total: 86192656, remaining time:226.858 min
4410000, 5% finished. total: 86192656, remaining time:226.615 min
4420000, 5% finished. total: 86192656, remaining time:227.472 min
4430000, 5% finished. total: 86192656, remaining time:227.156 min
4440000, 5% finished. total: 86192656, remaining time:226.826 min
4450000, 5% finished. total: 86192656, remaining time:227.249 min
4460000, 5% finished. total: 86192656, remaining time:227.613 min
4470000, 5% finished. total: 86192656, remaining time:227.657 min
4480000, 5% finished. total: 86192656, remaining time:228.038 min
4490000, 5% finished. total: 86192656, remaining time:229.259 min
4500000, 5% finished. total: 86192656, remaining time:229.531 min
4510000, 5% finished. total: 86192656, remaining time:229.816 min
4520000, 5% finished. total: 86192656, remaining time:229.842 min
4530000, 5% finished. total: 86192656, remaining time:231.176 min
4540000, 5% finished. total: 86192656, remaining time:231.953 min
4550000, 5% finished. total: 86192656, remaining time:232.318 min
4560000, 5% finished. total: 86192656, remaining time:231.807 min
4570000, 5% finished. total: 86192656, remaining time:231.629 min
4580000, 5% finished. total: 86192656, remaining time:231.635 min
4590000, 5% finished. total: 86192656, remaining time:232.125 min
4600000, 5% finished. total: 86192656, remaining time:232.522 min
4610000, 5% finished. total: 86192656, remaining time:232.666 min
4620000, 5% finished. total: 86192656, remaining time:232.282 min
4630000, 5% finished. total: 86192656, remaining time:232.325 min
4640000, 5% finished. total: 86192656, remaining time:231.937 min
4650000, 5% finished. total: 86192656, remaining time:232.313 min
4660000, 5% finished. total: 86192656, remaining time:232.348 min
4670000, 5% finished. total: 86192656, remaining time:232.354 min
4680000, 5% finished. total: 86192656, remaining time:232.872 min
4690000, 5% finished. total: 86192656, remaining time:232.664 min
4700000, 5% finished. total: 86192656, remaining time:233.491 min
